Clade	j	b	Tmin	c	Tmax	topt	resid
27003	Clade C	2003	0.0754776136301779	254.766892779789	0.107900019784457	295.472929575905	9.60000000000002	3.33066907387547e-16
27006	Clade C	2006	0.0879298085220642	258.103243075816	0.131625977458247	292.785338674523	9	2.03582937406879e-15
27007	Clade C	2007	0.0614525590406339	252.698345173032	0.238544060069322	291.840438223046	10	6.47365704913894e-16
27009	Clade C	2009	0.0364284982766236	239.866440292259	0.490001770716538	291.254869892064	11.9	4.33555950913137e-16
27010	Clade C	2010	0.0683056970642873	253.66439095565	0.139978850487149	293.645058681162	9.19999999999999	1.39663232372568e-15
27011	Clade C	2011	0.0688534646767115	254.079944713811	0.165771092381903	292.425342322016	9	1.28996258548478e-15
27013	Clade C	2013	0.0514005064948486	249.034227787894	0.268287142699753	292.172013569336	10.5	3.75880593699978e-15
27015	Clade C	2015	0.0660722453382842	254.095416653848	0.188066433944736	292.373559995704	9.5	2.33146835171283e-15
27016	Clade C	2016	0.0905079838999656	258.537661131341	0.132764056945174	292.071696007721	8.5	2.33146835171283e-15
27019	Clade C	2019	0.0342904020195964	235.933451972586	0.384492716828384	291.637510195538	10.9	2.90785192673866e-15
27021	Clade C	2021	0.0567207441022672	250.719359625768	0.225095574526073	292.153381862898	9.80000000000001	2.23158280108976e-14
27022	Clade C	2022	0.036912530339954	238.719153156099	0.340598622543553	291.665991424204	10.5	3.84792793753327e-15
27024	Clade C	2024	0.0426261154050936	245.904854874006	0.33020268144922	291.620256088205	10.7	2.46509516257093e-15
27025	Clade C	2025	0.0420025450373931	244.437822686895	0.448534887543174	291.342787481096	11.8	6.67058359029573e-15
27026	Clade C	2026	0.0416160279381445	244.343349501251	0.362492666473397	291.859987572903	11.3	1.55530318914042e-15
27029	Clade C	2029	0.0396311185250456	241.794428426271	0.372312112476215	291.33277024676	10.8	9.02632485385706e-15
27030	Clade C	2030	0.0560848674231563	252.749178076259	0.352697619215626	291.500873826352	11.4	7.92857827008092e-16
27031	Clade C	2031	0.064067245038235	253.281464177402	0.222884336268816	291.994354265914	9.89999999999998	5.86976288559512e-15
27032	Clade C	2032	0.142729281314179	261.791129214092	0.0669621211012531	294.584516975436	8.89999999999998	5.83791540670782e-15
27033	Clade C	2033	0.0305674524472261	233.046407382486	0.671903472503848	290.800635186041	12.5	3.45776995977985e-15
27034	Clade C	2034	0.0574560229502664	252.595302736878	0.313136771667871	291.982463508732	11.3	3.35463766315283e-15
27037	Clade C	2037	0.0404607076377223	243.785106011646	0.603489520061857	291.070345242525	12.7	3.9506627632986e-15
27038	Clade C	2038	0.047572248557361	247.682795454107	0.349698916624065	292.102122124929	11.6	2.2698563362523e-15
27040	Clade C	2040	0.028423788194666	228.332202857646	0.405248132712691	291.912208287631	11.1	1.68007229799611e-15
27045	Clade C	2045	0.0486371633890145	249.463882897075	0.340328001051292	292.081549446057	11.6	2.11234336582771e-15
27047	Clade C	2047	0.0501295385369091	249.493720489156	0.318192135968959	291.795577525713	11	5.01570207504033e-15
27050	Clade C	2050	0.0475124906080821	246.306804430891	0.234553275998084	292.629232423678	10	1.67731883157642e-15
27051	Clade C	2051	0.054143357942692	249.745947296582	0.224295691852001	292.444452488643	9.89999999999998	3.20621952947101e-15
27052	Clade C	2052	0.0366080861073665	239.319719984007	0.564221326103372	290.892275198729	12.1	4.010656666373e-15
27053	Clade C	2053	0.0478897654909281	246.782616493295	0.280863971450667	292.452569024645	10.8	1.11166537763632e-14
27054	Clade C	2054	0.0291939437831093	230.565245539951	0.479138360541364	291.246203206554	11.4	2.02900661633277e-15
27055	Clade C	2055	0.036817734763386	239.530698302332	0.331755619475246	291.490543140199	10.2	5.07221278823182e-15
27056	Clade C	2056	0.0542351096702779	251.133470991982	0.321668895898105	290.966613613327	10.4	1.27675647831893e-15
27058	Clade C	2058	0.0538856461578736	250.977876086432	0.341321521637345	291.350047392422	11	5.74560527627444e-15
27060	Clade C	2060	0.0519292102902865	248.63369290471	0.192109897501939	292.814092375532	9.30000000000001	1.92296268638356e-16
27061	Clade C	2061	0.103924299312377	258.206767933447	0.0815606573319889	294.993344833413	8.80000000000001	3.72380122987091e-15
27063	Clade C	2063	0.0800957635880591	256.854828595412	0.193717080856298	291.498379589668	9.30000000000001	3.4844027277881e-15
27068	Clade C	2068	0.0417902984414628	244.812633834253	0.512450406694716	291.2967711076	12.3	5.71980394343153e-15
27070	Clade C	2070	0.0385029532509651	240.974241893147	0.483858400233399	291.515314738699	12.1	5.58432248885378e-15
27072	Clade C	2072	0.0490952973159304	247.972425358262	0.278618207651191	292.032759852298	10.5	2.92265025094455e-15
27073	Clade C	2073	0.02949932152557	227.587128152101	0.345122090333023	291.591234539875	9.89999999999998	1.79018083652472e-15
27074	Clade C	2074	0.0661303270694693	254.734048884464	0.180624508380766	292.661617927581	9.69999999999999	1.01427547495436e-14
27075	Clade C	2075	0.0443296117449749	245.377226837572	0.273544386385769	291.929427145565	10.1	2.25350661799788e-15
27076	Clade C	2076	0.0354874290842057	237.834744898734	0.446178190926725	291.025226745353	11.1	3.41156559953358e-15
27077	Clade C	2077	0.0877314742517191	257.498929322297	0.134379593140295	292.75573122414	8.89999999999998	2.89936183000008e-15
27080	Clade C	2080	0.068204900471213	255.479779658449	0.243799421464332	291.779839093851	10.4	1.46553644580428e-15
27081	Clade C	2081	0.0285442936506474	228.358679098039	0.495611521785653	291.186318151883	11.4	2.55592534542023e-15
27082	Clade C	2082	0.0598803222978258	252.493693465857	0.249852487209125	291.579553934262	10	2.41712661631391e-15
27083	Clade C	2083	0.056783189493947	251.755244464491	0.282867184690963	292.042949436181	10.9	3.25202498616157e-15
27086	Clade C	2086	0.0538968977534162	249.138960986008	0.224095151278849	292.71869440047	10.1	1.83774610609775e-15
27088	Clade C	2088	0.0513107834559827	248.736899261159	0.252711524657745	292.067696399246	10.1	1.62885269173976e-15
27089	Clade C	2089	0.0584064768407834	251.69104274073	0.206684272588611	292.952520924143	10.2	2.02900661633277e-15
27091	Clade C	2091	0.0485694703927709	247.242875011814	0.305798506539351	291.088259658553	10	4.29987528494926e-16
27092	Clade C	2092	0.0515595959648041	250.800507338497	0.327919729157044	291.548247605449	11	7.55033286377907e-16
27093	Clade C	2093	0.0323652942669892	234.612758983279	0.50300768001317	291.580326885161	12.1	4.363896801037e-15
27094	Clade C	2094	0.044265431129628	245.393510626601	0.518634703385497	290.930216542121	12	5.74882230075734e-15
27096	Clade C	2096	0.0501447957120158	249.110050685375	0.364484132979328	291.04347438458	10.9	3.88578058618805e-16
27097	Clade C	2097	0.0570687807009683	253.431437020856	0.272000370011818	292.297895929989	11.1	4.18842579944237e-15
27100	Clade C	2100	0.0722974249364202	254.637443075322	0.147569859634963	293.098945148513	9.10000000000002	3.33436776360356e-15
27101	Clade C	2101	0.108903155484011	259.989503760656	0.0975852296760567	293.497443251448	8.80000000000001	7.52989890787122e-16
27102	Clade C	2102	0.0683262419477484	254.52148582985	0.179557734190544	293.186631472859	10.1	1.99141951430776e-14
27106	Clade C	2106	0.0407357182124336	243.3760825385	0.463323753629801	291.491814035267	12	4.87108375157426e-16
27107	Clade C	2107	0.0388205097258476	240.539292804177	0.409259783761408	291.428406787257	11.2	7.7715611723761e-16
27108	Clade C	2108	0.035555771507187	238.697400256523	0.712932708549216	290.880168125759	12.9	9.72142750541603e-15
27110	Clade C	2110	0.0508118276431398	248.862061945115	0.316600571657397	292.346383184879	11.4	2.48253415324727e-16
27111	Clade C	2111	0.0391705899309154	242.728253510121	0.509849983609837	291.250900274282	12.1	4.45889672474014e-15
27112	Clade C	2112	0.0474202417266683	247.001863148881	0.288197722539739	292.584703392593	11.1	1.28996258548478e-15
27113	Clade C	2113	0.0800247301667082	256.436555578858	0.129015514459692	293.4644935684	9.10000000000002	3.53052667460171e-15
27115	Clade C	2115	0.0711373605957277	255.081867335364	0.179341700858682	292.264365974419	9.39999999999998	9.55049957678547e-16
27117	Clade C	2117	0.0473525886391043	247.701022861573	0.312523881377864	291.692174835545	10.7	9.01949448976587e-16
27120	Clade C	2120	0.0395722954093948	241.320083964893	0.51119305652209	291.217171808428	12.1	7.61130558624262e-16
27121	Clade C	2121	0.0490669395046345	248.400751878211	0.330719337216083	291.80600692373	11.1	1.08211154978932e-15
27122	Clade C	2122	0.0471480699248791	247.154306557831	0.476598622035354	291.325630185215	12.1	4.48095695451357e-15
27124	Clade C	2124	0.0402283328673428	243.218514676539	0.515458468168919	291.181021596149	12.1	7.19870698109155e-15
27125	Clade C	2125	0.0436481958417011	244.969371479593	0.295899285200439	292.239833502617	10.7	9.06379984927855e-15
27127	Clade C	2127	0.0324989082784137	236.498944236178	0.3951969559585	292.410674132682	11.8	2.68985754549827e-15
27128	Clade C	2128	0.112545297607275	260.333223510344	0.0959528451761615	293.312946874824	8.69999999999999	3.10664129524368e-15
27130	Clade C	2130	0.0453598340940604	246.676758443105	0.513864784838229	291.368751082145	12.5	6.94422092963245e-15
27134	Clade C	2134	0.100745392111497	259.584820399437	0.124592890114448	292.703635080934	9	3.50600274915139e-15
27135	Clade C	2135	0.0602940233501676	252.249036333448	0.195487642160039	292.436058499495	9.5	5.68494900687538e-15
27136	Clade C	2136	0.0401544165993756	241.820152246504	0.277521982730725	292.417792718691	10.3	5.76888805915069e-16
27138	Clade C	2138	0.0506494951149902	248.735552463986	0.355947475687962	291.640054782554	11.3	3.57001876745445e-15
27139	Clade C	2139	0.0474662066588818	247.287444857501	0.237025931424595	292.746862046905	10.2	1.89553309628926e-14
27142	Clade C	2142	0.0405028885996587	242.397070414872	0.44260519650583	291.270734554346	11.5	5.48859051288465e-15
27143	Clade C	2143	0.148079579341837	262.64235808745	0.077176725423699	293.387919083913	8.69999999999999	2.0045598609095e-15
27144	Clade C	2144	0.0587856012376232	251.205938322994	0.200737978356295	292.825849023922	9.89999999999998	1.14579104098905e-14
27145	Clade C	2145	0.0439575745295264	243.744145590989	0.228077263942334	292.988481523695	9.89999999999998	1.37097934565241e-14
27147	Clade C	2147	0.0551437360315657	250.169394813547	0.2736648905078	291.773221229392	10.3	6.00444906373008e-16
27151	Clade C	2151	0.0745460684915158	255.55682248188	0.113910784466027	294.486031026825	9.19999999999999	1.43901350799954e-15
27152	Clade C	2152	0.0947502785007836	258.617933151656	0.112574863834109	293.721841970026	9.19999999999999	8.59975056989852e-16
27153	Clade C	2153	0.0370749690522184	239.463614358931	0.586082970352447	290.64780242526	12	8.77708367144175e-15
27155	Clade C	2155	0.0541056186372849	250.325295363644	0.254959044942184	291.541021804229	9.80000000000001	5.22660409168215e-15
27156	Clade C	2156	0.0462855541442003	246.867081468697	0.394810770914526	291.653391023703	11.6	2.11234336582771e-15
27161	Clade C	2161	0.062689908040746	253.882361826422	0.255818394391138	292.015118066056	10.6	3.37843620961185e-15
27164	Clade C	2164	0.0726750581342289	255.124807309027	0.127358486654046	294.072023576269	9.30000000000001	2.77111311105498e-15
27165	Clade C	2165	0.0341942841933144	236.917712470785	0.594770323205805	290.797705412745	12.1	1.11576033091875e-15
27167	Clade C	2167	0.0377078501722283	240.568116935494	0.389619345977843	291.459075771768	11	3.12641642359973e-15
27169	Clade C	2169	0.0408055057851657	243.838062128292	0.333342370599446	291.583324518519	10.6	7.92857827008092e-16
27170	Clade C	2170	0.0585336188158053	249.86942101579	0.164056702658813	292.817732898311	8.69999999999999	3.10316769155909e-15
27172	Clade C	2172	0.0435599687633159	244.545525738061	0.285206838371914	292.303627048156	10.6	2.97127293681868e-15
27174	Clade C	2174	0.0508248978461889	249.214314382263	0.341115588304747	291.84826380597	11.3	2.64887673805173e-15
27175	Clade C	2175	0.114070999417166	260.51882082881	0.0841986665122602	294.16576263009	8.89999999999998	2.99760216648792e-15
27177	Clade C	2177	0.0320054649106659	234.647520304695	0.586510475561893	291.18787604818	12.3	2.96088383879724e-15
27178	Clade C	2178	0.038991427574675	242.144741018947	0.390752283010917	291.639143972287	11.3	4.19100001107273e-16
27181	Clade C	2181	0.0581732780938931	251.311132992727	0.178072081299205	292.847949311873	9.30000000000001	2.81305189349544e-15
27184	Clade C	2184	0.0424819455444226	243.423326989646	0.315649025209651	292.062873194975	10.8	9.37136091846099e-16
27186	Clade C	2186	0.0471276755424061	247.662115966273	0.308389835461867	292.00593627191	10.9	3.86071975486459e-15
27188	Clade C	2188	0.0372662425065655	240.489296751548	0.716859223464719	291.230225336652	13.3	1.51414233340151e-15
27190	Clade C	2190	0.0718672280897861	254.448084905332	0.131493206665225	293.974163881758	9.30000000000001	2.33146835171283e-15
27192	Clade C	2192	0.076913064148014	255.521942546247	0.129804990663396	294.629414900041	9.89999999999998	1.51414233340151e-15
27193	Clade C	2193	0.0264982068326623	224.934214702236	0.695946750479507	291.412540118269	13	3.88736629553223e-15
27195	Clade C	2195	0.0528344653277389	248.677382218432	0.252516620592442	292.044143485958	10.1	4.67745274356022e-15
27196	Clade C	2196	0.0669976052997398	254.373772314433	0.183553199552324	292.883183814674	9.89999999999998	2.07703709052761e-15
27197	Clade C	2197	0.03221349229698	235.077729668094	0.321076452631973	292.671558580101	10.9	1.31363359814332e-15
27200	Clade C	2200	0.0476625687373593	246.908924046767	0.25383123204927	291.41849712903	9.30000000000001	1.13736916832048e-14
27201	Clade C	2201	0.0425803245241489	244.961470263615	0.346752927193569	292.114084950483	11.4	1.0295784775289e-15
27203	Clade C	2203	0.0717290141175237	254.264291426107	0.10921529691157	294.854858350575	9.10000000000002	2.23152066183749e-15
27206	Clade C	2206	0.0480134955099421	247.520117623201	0.266078738192477	292.723098889466	10.8	2.50231561462414e-15
27207	Clade C	2207	0.0480802497367572	247.315334296714	0.348037265137823	291.835775422867	11.3	6.30485480024342e-16
27209	Clade C	2209	0.038353339676712	242.7326906163	0.33165882671156	292.193088412097	11.1	1.66533453693773e-16
27210	Clade C	2210	0.0389402386691136	242.250147981582	0.353062061306023	291.543589219775	10.8	1.17100901807104e-15
27212	Clade C	2212	0.0369444712043184	240.378650620333	0.47908133356172	291.560833971242	12.1	9.56661857488222e-16
27213	Clade C	2213	0.0515865667109946	250.792038375934	0.266589612347545	292.321124268512	10.8	9.15513359704447e-16
27215	Clade C	2215	0.0282793588353862	228.88200984085	0.589459291457246	291.371821358726	12.4	9.08756711201214e-16
27216	Clade C	2216	0.0786279873438527	257.057893175361	0.156931124818254	292.833861592011	9.60000000000002	3.40206828176472e-15
27220	Clade C	2220	0.0381413612979123	241.266870699617	0.528407225197548	291.401269020229	12.4	1.06633439369e-15
27221	Clade C	2221	0.0512279556089455	249.144034982074	0.241280088353272	293.018722030474	10.8	1.16441173166909e-15
27223	Clade C	2223	0.0409446674900852	242.827099851465	0.50596280232899	291.018747574314	11.9	2.86783737936991e-15
27224	Clade C	2224	0.0418355383550681	243.986445806566	0.42283517793729	291.161898997032	11.3	2.62785357442055e-15
27228	Clade C	2228	0.0555822402963856	251.439928278953	0.24615253660162	291.723616100043	9.89999999999998	7.3643864125903e-16
27229	Clade C	2229	0.056146118313526	251.538729055923	0.27083302181724	291.380240114102	10.1	4.44366678924213e-15
27230	Clade C	2230	0.0327236145930833	236.155509813695	0.530297922021788	291.282677932959	12.1	1.65139843806767e-15
27231	Clade C	2231	0.0389379725826916	240.769177882391	0.462116104742933	291.008863135491	11.4	9.17194744701661e-16
27235	Clade C	2235	0.0455746193947656	247.182329018127	0.331333483707976	291.646131873442	10.9	1.32414750740623e-15
27236	Clade C	2236	0.0466549021136724	247.150522913819	0.284478467313463	292.053271856956	10.5	3.88578058618805e-16
27237	Clade C	2237	0.0523777959036919	250.646840684078	0.338232329732047	291.699317224492	11.3	1.67464364356713e-14
27239	Clade C	2239	0.0372709907382856	241.663261259153	0.588769972809505	291.204783785474	12.6	1.18148805482403e-15
27240	Clade C	2240	0.0429011184290675	244.522111563002	0.532279350037064	291.080713784497	12.2	3.72090381281362e-15
27241	Clade C	2241	0.0672332859681558	254.248396663957	0.187879953136178	292.550381533662	9.69999999999999	1.80731214395321e-15
27242	Clade C	2242	0.0460197902334997	247.210421658189	0.655411122056072	290.72702777594	12.7	2.37089810043464e-14
27244	Clade C	2244	0.0335913757496916	237.054764972872	0.496543903961437	290.949278261803	11.5	2.17345829672276e-15
27249	Clade C	2249	0.0643572502946243	253.801496533596	0.249666824843811	291.447003384581	10	2.2698563362523e-15
27250	Clade C	2250	0.0506885274023787	250.529200439105	0.346246061866045	291.577962325963	11.2	2.29147450354076e-15
27252	Clade C	2252	0.0465336144379216	247.313250039851	0.41298832191997	291.537144997944	11.8	3.73247998597709e-15
27253	Clade C	2253	0.0403902143451074	242.038819152965	0.440808417972986	291.273157361564	11.5	6.75322301446426e-16
27254	Clade C	2254	0.045283698871513	247.630681802885	0.518026230364718	291.313511688015	12.5	1.00541100766346e-14
27256	Clade C	2256	0.0589774199095821	252.361975734165	0.195618552531185	292.568801163861	9.69999999999999	6.47484695027005e-15
27257	Clade C	2257	0.0504525321549434	249.768620893624	0.328416047793814	292.107986604039	11.4	3.78942392262349e-15
27258	Clade C	2258	0.0825620270066028	258.065705683974	0.148227228674382	293.076669252893	9.69999999999999	2.42984173095976e-15
27261	Clade C	2261	0.0444044096042046	245.405541657541	0.35557527869858	291.616099089884	11	1.00534970772086e-15
27263	Clade C	2263	0.0678822827527202	255.463925839148	0.195636098892463	292.715004889755	10.2	7.05095860250011e-14
27264	Clade C	2264	0.0397553798020591	243.195229667133	0.453682559909868	291.066454194205	11.5	1.55827227206398e-15
27265	Clade C	2265	0.0355640854984587	238.566501486899	0.835166287417338	290.78290673459	13.3	4.16481637664006e-15
27267	Clade C	2267	0.0327660055308851	235.112691627957	0.642605708998852	290.851856256619	12.4	6.57285786492409e-15
27275	Clade C	2275	0.0361504567036028	239.518260473599	0.525327457125699	291.307184843406	12.2	1.39663232372568e-15
27276	Clade C	2276	0.0266332061641529	226.759690091531	0.695705911366444	290.915821611434	12.5	8.38438928688844e-15
27277	Clade C	2277	0.0351467115281313	237.926635892619	0.814452763055086	290.732142869889	13.2	5.56442185046432e-15
27278	Clade C	2278	0.0556263004208144	250.35122750835	0.230628367806736	292.380960797191	10.1	2.81305189349544e-15
27280	Clade C	2280	0.101338302060085	259.398546058814	0.0953583783127899	293.608537825631	8.69999999999999	1.3414875847489e-15
27284	Clade C	2284	0.037150294157344	239.769525212178	0.541123478071703	291.066831303332	12.1	7.18585366709865e-15
27291	Clade C	2291	0.0432034255748917	244.426513637211	0.363750390409434	290.987170514019	10.5	5.52802999391114e-15
27293	Clade C	2293	0.0387135079232115	241.819673169932	0.526221829181144	291.294674810955	12.3	1.06488851588098e-15
27294	Clade C	2294	0.0373104689636926	240.014332832822	0.374870690327626	291.718581138032	11.1	3.33806235505672e-15
27296	Clade C	2296	0.0373605418785013	241.508577367298	0.536710616861546	291.191692796839	12.2	4.45474826976408e-15
27298	Clade C	2298	0.0362033387587456	239.772524501531	0.429495156842785	291.498227939603	11.5	4.34266116746861e-15
27299	Clade C	2299	0.0609952843214663	251.940520089687	0.172446126801461	293.400764926471	9.69999999999999	8.15843973306311e-16
27300	Clade C	2300	0.043293922532678	245.235794440942	0.400259038344511	291.939945481748	11.9	5.15626586749335e-15
27302	Clade C	2302	0.0423633498518978	244.598170789094	0.595550653371578	291.032761434606	12.6	8.33702832674554e-15
27303	Clade C	2303	0.107570100306489	258.959714746104	0.0778366737096236	294.459452740461	8.5	2.22599024277275e-15
27304	Clade C	2304	0.0455393196627742	246.958155340425	0.384501394530856	291.556690844881	11.4	2.3055512673781e-15
27305	Clade C	2305	0.0672992964953422	254.087463573339	0.199925517149298	292.251215476837	9.69999999999999	9.44994813008766e-15
27307	Clade C	2307	0.0744673972334526	256.477493896574	0.178208895542851	292.337562961196	9.60000000000002	2.81743018702974e-15
27308	Clade C	2308	0.150031650941623	262.379726568919	0.0775078397654724	292.517281843911	8	2.02063640522013e-15
27309	Clade C	2309	0.0448775495831827	245.253921098519	0.32824194296334	291.81109844311	10.8	2.73360717445329e-15
27311	Clade C	2311	0.0535280224468454	249.049729531665	0.226661659817305	292.310814125152	9.80000000000001	2.40690616200898e-15
27313	Clade C	2313	0.0717189834619825	254.993809997751	0.174706020824988	292.546918421187	9.5	4.691923873671e-15
27316	Clade C	2316	0.0534529687597924	249.963911457574	0.282429725191459	291.545137330086	10.3	5.41200416789141e-14
27318	Clade C	2318	0.0639088240071275	253.670861982186	0.211903099628318	292.172054377342	9.89999999999998	3.47599109594771e-15
27320	Clade C	2320	0.0447642393911921	246.032815539171	0.434304748282195	291.514646082859	11.9	4.22650983912027e-15
27321	Clade C	2321	0.0413869152707431	244.101619671572	0.498392276165511	291.148101550679	12	2.12398170936867e-15
27322	Clade C	2322	0.0669034584567642	253.750416992251	0.177432732693382	293.080281089327	9.80000000000001	3.24443565262788e-15
27324	Clade C	2324	0.0372659355015084	239.937425721216	0.611647491432287	291.032131106738	12.5	7.88414701417261e-15
27325	Clade C	2325	0.08929138155848	258.728590465164	0.126910281457454	292.871230890652	9	3.3125788218759e-15
27326	Clade C	2326	0.0371107318323421	240.264268368986	0.622863575968233	290.945734562811	12.5	4.6655793427443e-15
27328	Clade C	2328	0.119440041712192	260.514878077832	0.0768345324773513	294.915628805279	9.19999999999999	1.73066641774521e-15
27329	Clade C	2329	0.0553863422696065	251.174764037598	0.216722815041933	292.250934773188	9.69999999999999	8.77497691851991e-15
27330	Clade C	2330	0.0521398615517936	248.771473697494	0.196439341345285	292.868002808887	9.5	6.95552731308039e-16
27333	Clade C	2333	0.0335769302428941	236.822608967053	0.526696674852939	291.334441034692	12.1	2.20442882300107e-15
27334	Clade C	2334	0.0537736426611599	251.755689381488	0.489441236004463	290.925302916435	12.1	3.45241875209595e-15
27336	Clade C	2336	0.0318314396057743	234.270683564662	0.40141297929439	292.078675340062	11.5	3.22729439922146e-15
27338	Clade C	2338	0.0462337084307279	246.805052400158	0.300942630130073	291.959632588571	10.7	1.55010354928199e-14
27339	Clade C	2339	0.0460888609851794	245.715260342466	0.290638335580455	292.02870635135	10.5	1.43901350799954e-15
27342	Clade C	2342	0.0368732825950494	239.569370350325	0.386837857515351	291.426113595538	10.9	5.30385738304658e-15
27343	Clade C	2343	0.061992697848914	253.77854500711	0.252713879708448	291.583411972021	10.2	1.68830575361607e-15
27345	Clade C	2345	0.0415708444570698	241.945570569497	0.31670020215734	291.426312258072	10.1	2.13512370029522e-14
27349	Clade C	2349	0.127363698562047	260.760463250603	0.0753684181772253	294.247875309824	8.69999999999999	2.32352465450795e-15
27350	Clade C	2350	0.0378191967901676	238.73909434003	0.309739331456465	292.287307244403	10.6	1.07209840537625e-15
27352	Clade C	2352	0.0343736804714916	236.106159129108	0.41234709850636	291.628995253492	11.3	4.78813847523081e-15
27354	Clade C	2354	0.0354083484540393	238.169217878663	0.595065174895278	291.290207190665	12.6	7.38527833091255e-16
27356	Clade C	2356	0.0386590706532783	242.727674246297	0.626244902124564	291.117762212841	12.8	4.39801087054931e-15
27357	Clade C	2357	0.0759204138265102	255.919438051279	0.152728814256934	292.834470000466	9.30000000000001	2.5438405243138e-16
27359	Clade C	2359	0.0470457061877484	247.284167464874	0.333326260430501	291.25907029423	10.5	1.44905371793038e-14
27360	Clade C	2360	0.0472904228309384	246.378726473499	0.24014840619879	292.413418016681	9.89999999999998	1.30421674842904e-15
27361	Clade C	2361	0.0399918640975106	242.446844810474	0.389743491552482	291.351883686061	11.1	7.44760245974182e-16
27366	Clade C	2366	0.0510776001984024	249.028884585716	0.31343342226212	291.690009386617	10.8	4.19100001107273e-16
27370	Clade C	2370	0.0616812680187663	253.468886901184	0.176920096240131	293.664240218354	10.3	1.48952049194836e-15
27373	Clade C	2373	0.0429089595522268	246.306384773789	0.55519758481324	291.486452231539	12.8	2.90360998147988e-15
27376	Clade C	2376	0.0729532911236826	256.178889617673	0.175085807263244	292.643301180598	9.80000000000001	1.62085907724822e-14
27377	Clade C	2377	0.0464559164946119	246.165434434887	0.290758203262164	291.98968170417	10.5	1.50188186981078e-15
27378	Clade C	2378	0.0360328546705078	240.083025693956	0.752988121535769	290.668986851144	12.9	8.01054956036549e-15
27379	Clade C	2379	0.0457442528132005	246.589245127716	0.41251424529614	291.672870315123	11.8	2.57514309981293e-15
27381	Clade C	2381	0.0370318531757444	240.93810379579	0.783133271368064	290.646694091765	13.1	8.32741280047918e-15
27382	Clade C	2382	0.0390533739217481	242.50877716174	0.504321347521481	290.948156989353	11.8	1.01904927555717e-15
27384	Clade C	2384	0.0385181559983259	242.844274199408	0.590737079843262	291.217301278002	12.7	6.40883393184594e-15
27385	Clade C	2385	0.0639688071888696	254.532120310387	0.205288193473176	292.777406170815	10.4	2.59421849458883e-15
27386	Clade C	2386	0.0379871907039455	242.029924524289	0.668449943014416	291.07743888357	13	1.97073968814041e-14
27388	Clade C	2388	0.037959400006515	240.49864219427	0.481294189689784	291.115835725897	11.7	3.9568977843622e-15
27389	Clade C	2389	0.0442905003737107	245.885063712366	0.515261096720356	291.019561388001	12.1	1.46132512547228e-15
27390	Clade C	2390	0.0439268223889219	247.589239365993	0.789150423754617	290.886670060221	13.5	3.71924713249427e-15
27393	Clade C	2393	0.0413109809886082	243.140460777721	0.424581824938528	290.959252206127	11.1	2.67146514143856e-15
27396	Clade C	2396	0.0423137128690256	245.769672830572	0.715025199505254	290.735889907521	13	4.50051330840513e-15
27397	Clade C	2397	0.0559678888363353	252.840217240256	0.350195583066259	291.957162345396	11.8	3.71219799284461e-15
27398	Clade C	2398	0.0517440741749478	248.770963199872	0.202616339348751	292.850009826826	9.69999999999999	6.14646579662655e-15
27400	Clade C	2400	0.0460988915326373	245.676654092697	0.282517643609445	292.442983101263	10.7	1.23129689848616e-15
27401	Clade C	2401	0.03379416996883	237.143564184642	0.566010379149721	290.958787909477	12.1	1.37886839150772e-15
27402	Clade C	2402	0.0491426012956211	247.944128767868	0.266014183716978	292.172334722077	10.4	2.65816699625285e-15
27403	Clade C	2403	0.0666032439928142	254.381324885371	0.170608749441011	293.498028757042	10.1	2.74878306852687e-15
27405	Clade C	2405	0.044882100706952	246.132048236389	0.332449403343617	292.228891000839	11.4	2.36558281326432e-15
27408	Clade C	2408	0.0385075940206684	241.042601544514	0.386107676751761	291.36634323876	10.9	1.28517606587833e-15
27409	Clade C	2409	0.0462184177896948	247.168993583908	0.274666577842846	292.359665344125	10.6	3.03438393716525e-15
27410	Clade C	2410	0.0379294322139073	239.595018341444	0.374218000658815	291.511892777264	10.9	6.84387435941789e-16
27412	Clade C	2412	0.0434444922341397	243.405058571207	0.29789687813253	291.446615744451	9.89999999999998	1.4617151818544e-14
27413	Clade C	2413	0.0661009500393731	253.748316643748	0.134686517367268	294.571083575208	9.80000000000001	1.55034208179849e-15
27415	Clade C	2415	0.0373994415904156	240.297033478868	0.381348471433493	291.636155477055	11.1	1.74220136389405e-15
27416	Clade C	2416	0.0475618029130555	248.701637427276	0.347942029928808	291.361371228778	10.9	1.06633439369e-15
27417	Clade C	2417	0.0362232485729256	240.050267995703	0.464756017649664	291.467895320095	11.8	5.16850255882966e-15
27420	Clade C	2420	0.145490369503978	260.320190670195	0.0558461374159991	294.359451813116	7.69999999999999	1.44755372248954e-15
27421	Clade C	2421	0.0762418636160197	257.255561419938	0.196993331089306	292.169065229808	10	1.13472451441728e-14
27422	Clade C	2422	0.0444711101422618	246.27304918131	0.418973366184681	291.38238248326	11.6	2.44753191991893e-15
27423	Clade C	2423	0.061464343073797	252.848528622164	0.208596945074303	291.898921584443	9.5	2.56134491284573e-15
27424	Clade C	2424	0.0503616534741953	249.513517496244	0.396159268665065	291.587673662829	11.8	5.08434873760084e-15
27426	Clade C	2426	0.0485955612263323	249.056928409646	0.314231565619876	291.885520895352	11	5.35330155814915e-16
